OCC_CODE,OCC_TITLE,TOT_EMP,A_PCT25,A_MEDIAN,A_PCT75,AIOE
51-9194,Etchers and Engravers,8400,31840.0,37980.0,46030.0,-0.6395226
51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",39060,35050.0,39590.0,47200.0,-1.183408
51-9196,"Paper Goods Machine Setters, Operators, and Tenders",92050,37310.0,45710.0,51940.0,-0.8740445
51-9197,Tire Builders,18360,41540.0,51650.0,60140.0,-1.610915
51-9198,Helpers--Production Workers,190680,30250.0,34670.0,39370.0,-1.411304
51-9199,"Production Workers, All Other",252660,30530.0,35490.0,43690.0,-1.290964
53-2012,Commercial Pilots,48750,76320.0,103910.0,149170.0,-0.1817332
53-2021,Air Traffic Controllers,21250,92580.0,132250.0,168770.0,1.152798
53-2022,Airfield Operations Specialists,14760,38060.0,49600.0,76100.0,0.4845738
53-2031,Flight Attendants,108480,47760.0,63760.0,82410.0,-0.7621183
53-3011,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",9910,26000.0,30380.0,36120.0,-0.8298703
53-3031,Driver/Sales Workers,489510,24630.0,32690.0,44250.0,-0.7293087
53-3032,Heavy and Tractor-Trailer Truck Drivers,1984180,42490.0,49920.0,61200.0,-1.149057
53-3033,Light Truck Drivers,1059840,33590.0,40410.0,50650.0,-1.120501
53-4011,Locomotive Engineers,36440,62890.0,74570.0,86950.0,-0.4977403
53-4013,"Rail Yard Engineers, Dinkey Operators, and Hostlers",2680,48230.0,56340.0,66640.0,-0.8320907
53-4031,Railroad Conductors and Yardmasters,40940,61570.0,68180.0,74260.0,-0.4662731
53-4041,Subway and Streetcar Operators,9120,61740.0,88260.0,89180.0,-0.6155429
53-5011,Sailors and Marine Oilers,28500,37190.0,47490.0,60690.0,-1.150001
53-5021,"Captains, Mates, and Pilots of Water Vessels",34940,61390.0,95210.0,125700.0,-0.4281868
53-5022,Motorboat Operators,3110,34870.0,41430.0,58750.0,-0.8871186
53-5031,Ship Engineers,8650,72410.0,87300.0,107580.0,-0.5264951
53-6011,Bridge and Lock Tenders,3690,30370.0,47280.0,61380.0,-0.6322159
53-6021,Parking Attendants,105290,27040.0,30570.0,34590.0,-0.8353891
53-6031,Automotive and Watercraft Service Attendants,99600,27820.0,30850.0,35550.0,-1.221489
53-6041,Traffic Technicians,7310,40390.0,50050.0,64830.0,0.3995872
53-6051,Transportation Inspectors,24420,54270.0,79570.0,97510.0,-0.18376
53-6061,Passenger Attendants,13200,29490.0,34630.0,40430.0,-0.3752249
53-7011,Conveyor Operators and Tenders,27780,33130.0,36890.0,44630.0,-0.7554432
53-7021,Crane and Tower Operators,45210,47840.0,61340.0,76450.0,-1.030619
53-7031,Dredge Operators,940,40030.0,47090.0,60320.0,-1.016648
53-7041,Hoist and Winch Operators,2440,40360.0,58950.0,95380.0,-0.9781997
53-7051,Industrial Truck and Tractor Operators,780890,36640.0,41230.0,47780.0,-1.39869
53-7061,Cleaners of Vehicles and Equipment,359530,27470.0,31000.0,36310.0,-1.629897
53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",2934050,31130.0,36110.0,42470.0,-1.709183
53-7063,Machine Feeders and Offbearers,51010,31800.0,38040.0,45420.0,-1.037413
53-7064,"Packers and Packagers, Hand",653870,28620.0,32920.0,37230.0,-1.51362
53-7071,Gas Compressor and Gas Pumping Station Operators,3740,44550.0,59990.0,76140.0,-0.6909992
53-7072,"Pump Operators, Except Wellhead Pumpers",10870,44740.0,55860.0,74200.0,-0.8422927
53-7073,Wellhead Pumpers,14550,47430.0,63280.0,79120.0,-1.091197
53-7081,Refuse and Recyclable Material Collectors,132240,34040.0,43540.0,53800.0,-1.283373
53-7121,"Tank Car, Truck, and Ship Loaders",12470,44500.0,53930.0,75670.0,-1.38776
