OCC_CODE,OCC_TITLE,TOT_EMP,A_PCT25,A_MEDIAN,A_PCT75,AIOE
51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",34750,38500.0,45690.0,51340.0,-1.183408
51-9196,"Paper Goods Machine Setters, Operators, and Tenders",96950,43520.0,49390.0,59220.0,-0.8740445
51-9197,Tire Builders,20970,48740.0,55580.0,65410.0,-1.610915
51-9198,Helpers--Production Workers,167490,34390.0,38220.0,44980.0,-1.411304
51-9199,"Production Workers, All Other",277060,35080.0,38820.0,47550.0,-1.290964
53-2012,Commercial Pilots,51830,81660.0,122670.0,175050.0,-0.1817332
53-2021,Air Traffic Controllers,22400,101150.0,144580.0,186510.0,1.152798
53-2022,Airfield Operations Specialists,16640,41220.0,56750.0,78320.0,0.4845738
53-2031,Flight Attendants,130110,52280.0,67130.0,98160.0,-0.7621183
53-3011,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",12080,29580.0,34330.0,38000.0,-0.8298703
53-3031,Driver/Sales Workers,417420,29120.0,37130.0,47590.0,-0.7293087
53-3032,Heavy and Tractor-Trailer Truck Drivers,2070480,47230.0,57440.0,65520.0,-1.149057
53-3033,Light Truck Drivers,994410,36670.0,44140.0,52460.0,-1.120501
53-4011,Locomotive Engineers,31990,73410.0,77400.0,84230.0,-0.4977403
53-4013,"Rail Yard Engineers, Dinkey Operators, and Hostlers",3300,51770.0,58030.0,65530.0,-0.8320907
53-4031,Railroad Conductors and Yardmasters,42710,63480.0,74080.0,82060.0,-0.4662731
53-4041,Subway and Streetcar Operators,9200,59500.0,84830.0,87940.0,-0.6155429
53-5011,Sailors and Marine Oilers,31360,38450.0,49610.0,65370.0,-1.150001
53-5021,"Captains, Mates, and Pilots of Water Vessels",35390,60800.0,85540.0,124530.0,-0.4281868
53-5022,Motorboat Operators,2380,39860.0,51880.0,68490.0,-0.8871186
53-5031,Ship Engineers,8580,71720.0,101320.0,130380.0,-0.5264951
53-6011,Bridge and Lock Tenders,2720,43700.0,58490.0,69530.0,-0.6322159
53-6021,Parking Attendants,134650,29590.0,34600.0,37230.0,-0.8353891
53-6031,Automotive and Watercraft Service Attendants,98270,30600.0,34850.0,38430.0,-1.221489
53-6041,Traffic Technicians,7580,46690.0,58480.0,74480.0,0.3995872
53-6051,Transportation Inspectors,23320,58650.0,85750.0,105020.0,-0.18376
53-6061,Passenger Attendants,25340,32090.0,37560.0,41180.0,-0.3752249
53-7011,Conveyor Operators and Tenders,26060,37500.0,41230.0,48640.0,-0.7554432
53-7021,Crane and Tower Operators,42000,50970.0,66370.0,81630.0,-1.030619
53-7031,Dredge Operators,1030,46120.0,48430.0,60300.0,-1.016648
53-7041,Hoist and Winch Operators,2480,39220.0,52310.0,90200.0,-0.9781997
53-7051,Industrial Truck and Tractor Operators,805770,39780.0,46390.0,53680.0,-1.39869
53-7061,Cleaners of Vehicles and Equipment,373960,29790.0,35270.0,39630.0,-1.629897
53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",2982530,35410.0,38940.0,46370.0,-1.709183
53-7063,Machine Feeders and Offbearers,46690,36020.0,39700.0,48220.0,-1.037413
53-7064,"Packers and Packagers, Hand",601440,31470.0,35580.0,40960.0,-1.51362
53-7071,Gas Compressor and Gas Pumping Station Operators,5110,57520.0,71510.0,88090.0,-0.6909992
53-7072,"Pump Operators, Except Wellhead Pumpers",12600,47270.0,60020.0,75160.0,-0.8422927
53-7073,Wellhead Pumpers,17350,54450.0,70010.0,80720.0,-1.091197
53-7081,Refuse and Recyclable Material Collectors,139180,38330.0,48350.0,61010.0,-1.283373
53-7121,"Tank Car, Truck, and Ship Loaders",10920,47260.0,58070.0,71230.0,-1.38776
